-START-OF-DATA-	
2167.5	0.000394204
2168.5	0.000393865
2169.5	0.000393539
2170.5	0.000393221
2171.5	0.0003929
2172.5	0.000392574
2173.5	0.000392243
2174.5	0.000391903
2175.5	0.00039155
2176.5	0.000391192
2177.5	0.000390844
2178.5	0.00039051
2179.5	0.000390195
2180.5	0.000389893
2181.5	0.000389596
2182.5	0.000389297
2183.5	0.000388993
2184.5	0.000388683
2185.5	0.000388364
2186.5	0.000388032
2187.5	0.000387696
2188.5	0.000387367
2189.5	0.000387053
2190.5	0.000386757
2191.5	0.000386473
2192.5	0.000386195
2193.5	0.000385915
2194.5	0.000385629
2195.5	0.000385336
2196.5	0.000385035
2197.5	0.00038472
2198.5	0.000384401
2199.5	0.000384089
2200.5	0.000383793
2201.5	0.000383512
2202.5	0.000383245
2203.5	0.000382983
2204.5	0.000382718
2205.5	0.000382447
2206.5	0.000382169
2207.5	0.000381882
2208.5	0.000381583
2209.5	0.000381278
2210.5	0.000380981
2211.5	0.000380698
2212.5	0.000380432
2213.5	0.000380178
2214.5	0.000379929
2215.5	0.000379677
2216.5	0.000379419
2217.5	0.000379155
2218.5	0.000378881
2219.5	0.000378594
2220.5	0.000378302
2221.5	0.000378018
2222.5	0.000377748
2223.5	0.000377494
2224.5	0.000377252
2225.5	0.000377015
2226.5	0.000376775
2227.5	0.000376528
2228.5	0.000376275
2229.5	0.000376012
2230.5	0.000375736
2231.5	0.000375456
2232.5	0.000375183
2233.5	0.000374924
2234.5	0.000374681
2235.5	0.00037445
2236.5	0.000374223
2237.5	0.000373993
2238.5	0.000373756
2239.5	0.000373513
2240.5	0.000373261
2241.5	0.000372995
2242.5	0.000372725
2243.5	0.000372462
2244.5	0.000372213
2245.5	0.00037198
2246.5	0.000371758
2247.5	0.00037154
2248.5	0.000371319
2249.5	0.000371092
2250.5	0.000370858
2251.5	0.000370614
2252.5	0.000370358
2253.5	0.000370096
2254.5	0.000369842
2255.5	0.000369602
2256.5	0.000369378
2257.5	0.000369164
2258.5	0.000368955
2259.5	0.000368742
2260.5	0.000368523
2261.5	0.000368297
2262.5	0.000368062
2263.5	0.000367813
2264.5	0.00036756
2265.5	0.000367315
2266.5	0.000367082
2267.5	0.000366866
2268.5	0.00036666
2269.5	0.000366458
2270.5	0.000366253
2271.5	0.000366041
2272.5	0.000365823
2273.5	0.000365594
2274.5	0.000365353
2275.5	0.000365108
2276.5	0.000364869
2277.5	0.000364644
2278.5	0.000364435
2279.5	0.000364236
2280.5	0.000364042
2281.5	0.000363843
2282.5	0.000363638
2283.5	0.000363427
2284.5	0.000363205
2285.5	0.000362971
2286.5	0.000362733
2287.5	0.000362502
2288.5	0.000362284
2289.5	0.000362081
2290.5	0.00036189
2291.5	0.000361702
2292.5	0.00036151
2293.5	0.000361311
2294.5	0.000361105
2295.5	0.00036089
2296.5	0.000360663
2297.5	0.000360431
2298.5	0.000360206
2299.5	0.000359995
2300.5	0.000359798
2301.5	0.000359612
2302.5	0.000359429
2303.5	0.000359243
2304.5	0.00035905
2305.5	0.000358851
2306.5	0.000358641
2307.5	0.00035842
2308.5	0.000358194
2309.5	0.000357976
2310.5	0.00035777
2311.5	0.000357579
2312.5	0.000357399
2313.5	0.000357222
2314.5	0.000357041
2315.5	0.000356853
2316.5	0.000356659
2317.5	0.000356455
2318.5	0.000356239
2319.5	0.000356018
2320.5	0.000355805
2321.5	0.000355605
2322.5	0.000355419
2323.5	0.000355244
2324.5	0.000355072
2325.5	0.000354896
2326.5	0.000354713
2327.5	0.000354524
2328.5	0.000354325
2329.5	0.000354114
2330.5	0.000353898
2331.5	0.00035369
2332.5	0.000353495
2333.5	0.000353314
2334.5	0.000353144
2335.5	0.000352976
2336.5	0.000352805
2337.5	0.000352627
2338.5	0.000352443
2339.5	0.000352248
2340.5	0.000352042
2341.5	0.000351832
2342.5	0.000351628
2343.5	0.000351438
2344.5	0.000351262
2345.5	0.000351096
2346.5	0.000350933
2347.5	0.000350766
2348.5	0.000350592
2349.5	0.000350412
2350.5	0.000350222
2351.5	0.00035002
2352.5	0.000349814
2353.5	0.000349615
2354.5	0.00034943
2355.5	0.000349258
2356.5	0.000349097
2357.5	0.000348938
2358.5	0.000348775
2359.5	0.000348605
2360.5	0.000348429
2361.5	0.000348244
2362.5	0.000348046
2363.5	0.000347845
2364.5	0.00034765
2365.5	0.000347469
2366.5	0.000347301
2367.5	0.000347143
2368.5	0.000346988
2369.5	0.000346829
2370.5	0.000346663
2371.5	0.000346491
2372.5	0.000346309
2373.5	0.000346115
2374.5	0.000345918
2375.5	0.000345727
2376.5	0.00034555
2377.5	0.000345386
2378.5	0.000345232
2379.5	0.000345081
2380.5	0.000344926
2381.5	0.000344764
2382.5	0.000344595
2383.5	0.000344417
2384.5	0.000344227
2385.5	0.000344034
2386.5	0.000343847
2387.5	0.000343673
2388.5	0.000343513
2389.5	0.000343362
2390.5	0.000343214
2391.5	0.000343063
2392.5	0.000342904
2393.5	0.000342739
2394.5	0.000342564
2395.5	0.000342378
2396.5	0.000342188
2397.5	0.000342005
2398.5	0.000341835
2399.5	0.000341679
2400.5	0.000341532
2401.5	0.000341387
2402.5	0.000341239
2403.5	0.000341084
2404.5	0.000340922
2405.5	0.00034075
2406.5	0.000340568
2407.5	0.000340381
2408.5	0.000340201
2409.5	0.000340035
2410.5	0.000339882
2411.5	0.000339738
2412.5	0.000339596
2413.5	0.000339451
2414.5	0.000339298
2415.5	0.000339139
2416.5	0.000338971
2417.5	0.000338792
2418.5	0.000338608
2419.5	0.000338432
2420.5	0.000338269
2421.5	0.000338119
2422.5	0.000337978
2423.5	0.00033784
2424.5	0.000337697
2425.5	0.000337548
2426.5	0.000337392
2427.5	0.000337226
2428.5	0.00033705
2429.5	0.00033687
2430.5	0.000336697
2431.5	0.000336536
2432.5	0.000336389
2433.5	0.000336252
2434.5	0.000336116
2435.5	0.000335977
2436.5	0.00033583
2437.5	0.000335677
2438.5	0.000335514
2439.5	0.000335341
2440.5	0.000335164
2441.5	0.000334994
2442.5	0.000334836
2443.5	0.000334692
2444.5	0.000334557
2445.5	0.000334424
2446.5	0.000334287
2447.5	0.000334143
2448.5	0.000333993
2449.5	0.000333833
2450.5	0.000333663
2451.5	0.000333488
2452.5	0.000333321
2453.5	0.000333166
2454.5	0.000333025
2455.5	0.000332892
2456.5	0.000332762
2457.5	0.000332627
2458.5	0.000332486
2459.5	0.000332338
2460.5	0.000332181
2461.5	0.000332013
2462.5	0.000331842
2463.5	0.000331678
2464.5	0.000331526
2465.5	0.000331387
2466.5	0.000331257
2467.5	0.000331129
2468.5	0.000330997
2469.5	0.000330858
2470.5	0.000330712
2471.5	0.000330558
2472.5	0.000330392
2473.5	0.000330223
2474.5	0.000330062
2475.5	0.000329912
2476.5	0.000329776
2477.5	0.000329648
2478.5	0.000329523
2479.5	0.000329393
2480.5	0.000329257
2481.5	0.000329114
2482.5	0.000328962
2483.5	0.000328799
2484.5	0.000328633
2485.5	0.000328474
2486.5	0.000328327
2487.5	0.000328193
2488.5	0.000328068
2489.5	0.000327945
2490.5	0.000327817
2491.5	0.000327683
2492.5	0.000327542
2493.5	0.000327392
2494.5	0.000327232
2495.5	0.000327068
2496.5	0.000326911
2497.5	0.000326767
2498.5	0.000326636
2499.5	0.000326544
2500.5	0.000326583
2599.5	0.000329529
2799.5	0.000328426
2999.5	0.000326544
3199.5	0.000325037
3399.5	0.000323739
3599.5	0.000322607
3799.5	0.000321587
3999.5	0.000320631
4199.5	0.000319714
4399.5	0.000318826
4599.5	0.000317965
4799.5	0.000317134
4999.5	0.000316332
5499.5	0.000314467
5999.5	0.000312796
6499.5	0.000311308
6999.5	0.000309988
7499.5	0.000308816
7999.5	0.000307775
8499.5	0.000306851
8999.5	0.000306031
9499.5	0.000305301
9999.5	0.000304652
10999.5	0.000303554
11999.5	0.000302675
12999.5	0.000301963
13999.5	0.000301382
14999.5	0.000300901
15999.5	0.0003005
16999.5	0.000300161
17999.5	0.000299871
18999.5	0.000299621
19999.5	0.000299401
21999.5	0.000299032
23999.5	0.000298729
25999.5	0.000298471
27999.5	0.000298241
29999.5	0.000298033
31999.5	0.000297838
33999.5	0.000297654
35999.5	0.000297478
37999.5	0.000297309
39999.5	0.000297144
41999.5	0.000296983
43999.5	0.000296826
45999.5	0.000296671
47999.5	0.000296519
49999.5	0.000296369
51765.5	0.000296238
51774.5	0.000296232
51865.5	0.000296178
51874.5	0.000296191
51965.5	0.000296191
51974.5	0.000296191
52065.5	0.000296186
52074.5	0.000296185
52165.5	0.000296178
52174.5	0.000296176
52265.5	0.000296169
52274.5	0.000296167
52365.5	0.00029616
52374.5	0.000296157
52465.5	0.00029615
52474.5	0.000296147
52565.5	0.00029614
52574.5	0.000296137
52665.5	0.00029613
52674.5	0.000296127
52765.5	0.00029612
52774.5	0.000296116
52865.5	0.000296109
52874.5	0.000296106
52965.5	0.000296099
52974.5	0.000296096
53065.5	0.000296088
53074.5	0.000296085
53165.5	0.000296077
53174.5	0.000296075
53265.5	0.000296067
53274.5	0.000296064
53365.5	0.000296056
53374.5	0.000296054
53465.5	0.000296046
53474.5	0.000296043
53565.5	0.000296035
53574.5	0.000296033
53665.5	0.000296025
53674.5	0.000296022
53765.5	0.000296014
53774.5	0.000296012
53865.5	0.000296004
53874.5	0.000296002
53965.5	0.000295994
53974.5	0.000295992
54065.5	0.000295983
54074.5	0.000295981
54165.5	0.000295973
54174.5	0.000295971
54265.5	0.000295963
54274.5	0.000295961
54365.5	0.000295953
54374.5	0.000295951
54465.5	0.000295943
54474.5	0.000295941
54565.5	0.000295933
54574.5	0.000295932
54665.5	0.000295923
54674.5	0.000295922
54765.5	0.000295914
54774.5	0.000295912
54865.5	0.000295904
54874.5	0.000295902
54965.5	0.000295894
54974.5	0.000295893
55065.5	0.000295885
55074.5	0.000295883
55165.5	0.000295875
55174.5	0.000295873
55265.5	0.000295865
55274.5	0.000295864
55365.5	0.000295856
55374.5	0.000295855
55465.5	0.000295847
55474.5	0.000295845
55565.5	0.000295837
55574.5	0.000295836
55665.5	0.000295828
55674.5	0.000295827
55765.5	0.000295819
55774.5	0.000295817
55865.5	0.00029581
55874.5	0.000295808
55965.5	0.0002958
55974.5	0.000295799
56065.5	0.000295791
56074.5	0.00029579
56165.5	0.000295782
56174.5	0.00029578
56265.5	0.000295772
56274.5	0.000295771
56365.5	0.000295763
56374.5	0.000295762
56465.5	0.000295754
56474.5	0.000295752
56565.5	0.000295745
56574.5	0.000295743
56665.5	0.000295736
56674.5	0.000295734
56765.5	0.000295727
56774.5	0.000295725
56865.5	0.000295717
56874.5	0.000295716
56965.5	0.000295708
56974.5	0.000295707
57065.5	0.000295699
57074.5	0.000295697
57165.5	0.00029569
57174.5	0.000295688
57265.5	0.000295681
57274.5	0.000295679
57365.5	0.000295672
57374.5	0.00029567
57465.5	0.000295663
57474.5	0.000295661
57565.5	0.000295653
57574.5	0.000295651
57665.5	0.000295644
57674.5	0.000295642
57765.5	0.000295635
57774.5	0.000295633
57865.5	0.000295626
57874.5	0.000295624
57965.5	0.000295617
57974.5	0.000295615
58065.5	0.000295608
58074.5	0.000295606
58165.5	0.000295599
58174.5	0.000295597
58265.5	0.00029559
58274.5	0.000295587
58365.5	0.000295581
58374.5	0.000295578
58465.5	0.000295572
58474.5	0.000295569
58565.5	0.000295562
58574.5	0.00029556
58665.5	0.000295553
58674.5	0.000295551
58765.5	0.000295544
58774.5	0.000295542
58865.5	0.000295535
58874.5	0.000295533
58965.5	0.000295526
58974.5	0.000295524
59065.5	0.000295517
59074.5	0.000295515
59165.5	0.000295508
59174.5	0.000295506
59265.5	0.000295499
59274.5	0.000295496
59365.5	0.00029549
59374.5	0.000295487
59465.5	0.000295481
59474.5	0.000295478
59565.5	0.000295472
59574.5	0.000295469
59665.5	0.000295463
59674.5	0.00029546
59765.5	0.000295454
59774.5	0.000295451
59865.5	0.000295445
59874.5	0.000295442
59965.5	0.000295436
59974.5	0.000295433
60065.5	0.000295427
60074.5	0.000295424
60165.5	0.000295418
60174.5	0.000295415
60265.5	0.000295409
60274.5	0.000295406
60365.5	0.0002954
60374.5	0.000295397
60465.5	0.000295391
60474.5	0.000295388
60565.5	0.000295382
60574.5	0.000295379
60665.5	0.000295373
60674.5	0.00029537
60765.5	0.000295364
60774.5	0.000295361
60865.5	0.000295355
60874.5	0.000295352
60965.5	0.000295346
60974.5	0.000295343
61065.5	0.000295337
61074.5	0.000295334
61165.5	0.000295328
61174.5	0.000295325
61265.5	0.000295319
61274.5	0.000295316
61365.5	0.00029531
61374.5	0.000295307
61465.5	0.000295301
61474.5	0.000295298
61565.5	0.000295292
61574.5	0.000295289
61665.5	0.000295283
61674.5	0.000295281
61765.5	0.000295275
61774.5	0.000295272
61865.5	0.000295266
61874.5	0.000295263
61965.5	0.000295257
61974.5	0.000295254
62065.5	0.000295248
62074.5	0.000295245
62165.5	0.000295239
62174.5	0.000295236
62265.5	0.000295231
62274.5	0.000295228
62365.5	0.000295222
62374.5	0.000295219
62465.5	0.000295213
62474.5	0.00029521
62565.5	0.000295204
62574.5	0.000295201
62665.5	0.000295195
62674.5	0.000295192
62765.5	0.000295187
62774.5	0.000295184
62865.5	0.000295178
62874.5	0.000295175
62965.5	0.000295169
62974.5	0.000295166
63065.5	0.00029516
63074.5	0.000295157
63165.5	0.000295152
63174.5	0.000295149
63265.5	0.000295143
63274.5	0.00029514
63365.5	0.000295134
63374.5	0.000295131
63465.5	0.000295126
63474.5	0.000295122
63565.5	0.000295117
63574.5	0.000295114
63665.5	0.000295108
63674.5	0.000295105
63765.5	0.000295099
63774.5	0.000295096
63865.5	0.000295091
63874.5	0.000295088
63965.5	0.000295082
63974.5	0.000295079
64065.5	0.000295073
64074.5	0.00029507
64165.5	0.000295065
64174.5	0.000295061
64265.5	0.000295056
64274.5	0.000295053
64365.5	0.000295047
64374.5	0.000295044
64465.5	0.000295039
64474.5	0.000295035
64565.5	0.00029503
64574.5	0.000295027
64665.5	0.000295021
64674.5	0.000295018
64765.5	0.000295013
64774.5	0.00029501
64865.5	0.000295004
64874.5	0.000295001
64965.5	0.000294995
64974.5	0.000294992
65065.5	0.000294987
65074.5	0.000294984
65165.5	0.000294978
65174.5	0.000294975
65265.5	0.00029497
65274.5	0.000294966
65365.5	0.000294961
65374.5	0.000294958
65465.5	0.000294952
65474.5	0.000294949
65565.5	0.000294944
65574.5	0.000294941
65665.5	0.000294935
65674.5	0.000294932
65765.5	0.000294927
65774.5	0.000294924
65865.5	0.000294918
65874.5	0.000294915
65965.5	0.00029491
65974.5	0.000294906
66065.5	0.000294901
66074.5	0.000294898
66165.5	0.000294893
66174.5	0.000294889
66265.5	0.000294884
66274.5	0.000294881
66365.5	0.000294876
66374.5	0.000294872
66465.5	0.000294867
66474.5	0.000294864
66565.5	0.000294859
66574.5	0.000294855
66665.5	0.00029485
66674.5	0.000294847
66765.5	0.000294842
66774.5	0.000294838
66865.5	0.000294833
66874.5	0.00029483
66965.5	0.000294825
66974.5	0.000294822
67065.5	0.000294816
67074.5	0.000294813
67165.5	0.000294808
67174.5	0.000294805
67265.5	0.000294799
67274.5	0.000294796
67365.5	0.000294791
67374.5	0.000294788
67465.5	0.000294783
67474.5	0.000294779
67565.5	0.000294774
67574.5	0.000294771
67665.5	0.000294766
67674.5	0.000294763
67765.5	0.000294757
67774.5	0.000294754
67865.5	0.000294749
67874.5	0.000294746
67965.5	0.000294741
67974.5	0.000294737
68065.5	0.000294732
68074.5	0.000294729
68165.5	0.000294724
68174.5	0.000294721
68265.5	0.000294715
68274.5	0.000294712
68365.5	0.000294707
68374.5	0.000294704
68465.5	0.000294699
68474.5	0.000294695
68565.5	0.00029469
68574.5	0.000294687
68665.5	0.000294682
68674.5	0.000294679
68765.5	0.000294674
68774.5	0.000294671
68865.5	0.000294665
68874.5	0.000294662
68965.5	0.000294657
68974.5	0.000294654
69065.5	0.000294649
69074.5	0.000294646
69165.5	0.000294641
69174.5	0.000294637
69265.5	0.000294632
69274.5	0.000294629
69365.5	0.000294624
69374.5	0.000294621
69465.5	0.000294616
69474.5	0.000294613
69565.5	0.000294608
69574.5	0.000294604
69665.5	0.000294599
69674.5	0.000294596
69765.5	0.000294591
69774.5	0.000294588
69865.5	0.000294583
69874.5	0.00029458
69965.5	0.000294575
69974.5	0.000294572
70065.5	0.000294566
70074.5	0.000294563
70165.5	0.000294558
70174.5	0.000294555
70265.5	0.00029455
70274.5	0.000294547
70365.5	0.000294542
70374.5	0.000294539
70465.5	0.000294534
70474.5	0.000294531
70565.5	0.000294525
70574.5	0.000294522
70665.5	0.000294517
70674.5	0.000294514
70765.5	0.000294509
70774.5	0.000294506
70865.5	0.000294501
70874.5	0.000294498
70965.5	0.000294493
70974.5	0.00029449
71065.5	0.000294485
71074.5	0.000294482
71165.5	0.000294477
71174.5	0.000294473
71265.5	0.000294468
71274.5	0.000294465
71365.5	0.00029446
71374.5	0.000294457
71465.5	0.000294452
71474.5	0.000294449
71565.5	0.000294444
71574.5	0.000294441
71665.5	0.000294436
71674.5	0.000294433
71765.5	0.000294428
71774.5	0.000294425
71865.5	0.00029442
71874.5	0.000294417
71965.5	0.000294412
71974.5	0.000294409
72065.5	0.000294404
72074.5	0.000294401
72165.5	0.000294396
72174.5	0.000294393
72265.5	0.000294388
72274.5	0.000294385
72365.5	0.00029438
72374.5	0.000294377
72465.5	0.000294372
72474.5	0.000294368
72565.5	0.000294364
72574.5	0.00029436
72665.5	0.000294356
72674.5	0.000294352
72765.5	0.000294348
72774.5	0.000294344
72865.5	0.00029434
72874.5	0.000294336
72965.5	0.000294332
72974.5	0.000294328
73065.5	0.000294324
73074.5	0.00029432
73165.5	0.000294316
73174.5	0.000294313
73265.5	0.000294308
73274.5	0.000294305
73365.5	0.0002943
73374.5	0.000294297
73465.5	0.000294292
73474.5	0.000294289
73565.5	0.000294284
73574.5	0.000294281
73665.5	0.000294276
73674.5	0.000294273
73765.5	0.000294268
73774.5	0.000294265
73865.5	0.00029426
73874.5	0.000294257
73965.5	0.000294252
73974.5	0.000294249
74065.5	0.000294244
74074.5	0.000294241
74165.5	0.000294236
74174.5	0.000294233
74265.5	0.000294228
74274.5	0.000294225
74365.5	0.00029422
74374.5	0.000294217
74465.5	0.000294213
74474.5	0.000294209
74565.5	0.000294205
74574.5	0.000294202
74665.5	0.000294197
74674.5	0.000294194
74765.5	0.000294189
74774.5	0.000294186
74865.5	0.000294181
74874.5	0.000294178
74965.5	0.000294173
74974.5	0.00029417
75065.5	0.000294165
75074.5	0.000294162
75165.5	0.000294158
75174.5	0.000294154
75265.5	0.00029415
75274.5	0.000294147
75365.5	0.000294142
75374.5	0.000294139
75465.5	0.000294134
75474.5	0.000294131
75565.5	0.000294126
75574.5	0.000294123
75665.5	0.000294118
75674.5	0.000294115
75765.5	0.000294111
75774.5	0.000294107
75865.5	0.000294103
75874.5	0.0002941
75965.5	0.000294095
75974.5	0.000294092
